section	key	probe	message
REG	epsg:6657	1	crs-tgt: vunits parameter is not supported
REG	epsg:6657	2	crs-tgt: vunits parameter is not supported
REG	epsg:6657	3	crs-tgt: vunits parameter is not supported
REG	epsg:6657	4	crs-tgt: vunits parameter is not supported
REG	epsg:6658	0	crs-tgt: vunits parameter is not supported
REG	epsg:6658	1	crs-tgt: vunits parameter is not supported
REG	epsg:6658	2	crs-tgt: vunits parameter is not supported
REG	epsg:6658	3	crs-tgt: vunits parameter is not supported
REG	epsg:6658	4	crs-tgt: vunits parameter is not supported
REG	epsg:6659	0	crs-tgt: vunits parameter is not supported
REG	epsg:6659	1	crs-tgt: vunits parameter is not supported
REG	epsg:6659	2	crs-tgt: vunits parameter is not supported
REG	epsg:6659	3	crs-tgt: vunits parameter is not supported
REG	epsg:6659	4	crs-tgt: vunits parameter is not supported
REG	epsg:6660	0	crs-tgt: vunits parameter is not supported
REG	epsg:6660	1	crs-tgt: vunits parameter is not supported
REG	epsg:6660	2	crs-tgt: vunits parameter is not supported
REG	epsg:6660	3	crs-tgt: vunits parameter is not supported
REG	epsg:6660	4	crs-tgt: vunits parameter is not supported
REG	epsg:6661	0	crs-tgt: vunits parameter is not supported
REG	epsg:6661	1	crs-tgt: vunits parameter is not supported
REG	epsg:6661	2	crs-tgt: vunits parameter is not supported
REG	epsg:6661	3	crs-tgt: vunits parameter is not supported
REG	epsg:6661	4	crs-tgt: vunits parameter is not supported
REG	epsg:6662	0	crs-tgt: vunits parameter is not supported
REG	epsg:6662	1	crs-tgt: vunits parameter is not supported
REG	epsg:6662	2	crs-tgt: vunits parameter is not supported
REG	epsg:6662	3	crs-tgt: vunits parameter is not supported
REG	epsg:6662	4	crs-tgt: vunits parameter is not supported
REG	epsg:6663	0	crs-tgt: vunits parameter is not supported
REG	epsg:6663	1	crs-tgt: vunits parameter is not supported
REG	epsg:6663	2	crs-tgt: vunits parameter is not supported
REG	epsg:6663	3	crs-tgt: vunits parameter is not supported
REG	epsg:6663	4	crs-tgt: vunits parameter is not supported
REG	epsg:6664	0	crs-tgt: vunits parameter is not supported
REG	epsg:6664	1	crs-tgt: vunits parameter is not supported
REG	epsg:6664	2	crs-tgt: vunits parameter is not supported
REG	epsg:6664	3	crs-tgt: vunits parameter is not supported
REG	epsg:6664	4	crs-tgt: vunits parameter is not supported
REG	epsg:6665	0	crs-tgt: vunits parameter is not supported
REG	epsg:6665	1	crs-tgt: vunits parameter is not supported
REG	epsg:6665	2	crs-tgt: vunits parameter is not supported
REG	epsg:6665	3	crs-tgt: vunits parameter is not supported
REG	epsg:6665	4	crs-tgt: vunits parameter is not supported
REG	epsg:6696	0	crs-tgt: vunits parameter is not supported
REG	epsg:6696	1	crs-tgt: vunits parameter is not supported
REG	epsg:6696	2	crs-tgt: vunits parameter is not supported
REG	epsg:6696	3	crs-tgt: vunits parameter is not supported
REG	epsg:6696	4	crs-tgt: vunits parameter is not supported
REG	epsg:6697	0	crs-tgt: vunits parameter is not supported
REG	epsg:6697	1	crs-tgt: vunits parameter is not supported
REG	epsg:6697	2	crs-tgt: vunits parameter is not supported
REG	epsg:6697	3	crs-tgt: vunits parameter is not supported
REG	epsg:6697	4	crs-tgt: vunits parameter is not supported
REG	epsg:6700	0	crs-tgt: vunits parameter is not supported
REG	epsg:6700	1	crs-tgt: vunits parameter is not supported
REG	epsg:6700	2	crs-tgt: vunits parameter is not supported
REG	epsg:6700	3	crs-tgt: vunits parameter is not supported
REG	epsg:6700	4	crs-tgt: vunits parameter is not supported
REG	epsg:6871	0	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6871	1	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6871	2	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6871	3	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6871	4	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6893	0	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6893	1	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6893	2	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6893	3	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6893	4	crs-tgt: geoidgrids parameter is not supported
REG	epsg:6917	0	crs-tgt: vunits parameter is not supported
REG	epsg:6917	1	crs-tgt: vunits parameter is not supported
REG	epsg:6917	2	crs-tgt: vunits parameter is not supported
REG	epsg:6917	3	crs-tgt: vunits parameter is not supported
REG	epsg:6917	4	crs-tgt: vunits parameter is not supported
REG	epsg:6927	0	crs-tgt: vunits parameter is not supported
REG	epsg:6927	1	crs-tgt: vunits parameter is not supported
REG	epsg:6927	2	crs-tgt: vunits parameter is not supported
REG	epsg:6927	3	crs-tgt: vunits parameter is not supported
REG	epsg:6927	4	crs-tgt: vunits parameter is not supported
REG	epsg:7400	0	crs-tgt: vunits parameter is not supported
REG	epsg:7400	1	crs-tgt: vunits parameter is not supported
REG	epsg:7400	2	crs-tgt: vunits parameter is not supported
REG	epsg:7400	3	crs-tgt: vunits parameter is not supported
REG	epsg:7400	4	crs-tgt: vunits parameter is not supported
REG	epsg:7401	0	crs-tgt: vunits parameter is not supported
REG	epsg:7401	1	crs-tgt: vunits parameter is not supported
REG	epsg:7401	2	crs-tgt: vunits parameter is not supported
REG	epsg:7401	3	crs-tgt: vunits parameter is not supported
REG	epsg:7401	4	crs-tgt: vunits parameter is not supported
REG	epsg:7402	0	crs-tgt: vunits parameter is not supported
REG	epsg:7402	1	crs-tgt: vunits parameter is not supported
REG	epsg:7402	2	crs-tgt: vunits parameter is not supported
REG	epsg:7402	3	crs-tgt: vunits parameter is not supported
REG	epsg:7402	4	crs-tgt: vunits parameter is not supported
REG	epsg:7403	0	crs-tgt: vunits parameter is not supported
REG	epsg:7403	1	crs-tgt: vunits parameter is not supported
REG	epsg:7403	2	crs-tgt: vunits parameter is not supported
REG	epsg:7403	3	crs-tgt: vunits parameter is not supported
REG	epsg:7403	4	crs-tgt: vunits parameter is not supported
REG	epsg:7404	0	crs-tgt: vunits parameter is not supported
REG	epsg:7404	1	crs-tgt: vunits parameter is not supported
REG	epsg:7404	2	crs-tgt: vunits parameter is not supported
REG	epsg:7404	3	crs-tgt: vunits parameter is not supported
REG	epsg:7404	4	crs-tgt: vunits parameter is not supported
REG	epsg:7405	0	crs-tgt: vunits parameter is not supported
REG	epsg:7405	1	crs-tgt: vunits parameter is not supported
REG	epsg:7405	2	crs-tgt: vunits parameter is not supported
REG	epsg:7405	3	crs-tgt: vunits parameter is not supported
REG	epsg:7405	4	crs-tgt: vunits parameter is not supported
REG	epsg:7406	0	crs-tgt: vunits parameter is not supported
REG	epsg:7406	1	crs-tgt: vunits parameter is not supported
REG	epsg:7406	2	crs-tgt: vunits parameter is not supported
REG	epsg:7406	3	crs-tgt: vunits parameter is not supported
REG	epsg:7406	4	crs-tgt: vunits parameter is not supported
REG	epsg:7407	0	crs-tgt: vunits parameter is not supported
REG	epsg:7407	1	crs-tgt: vunits parameter is not supported
REG	epsg:7407	2	crs-tgt: vunits parameter is not supported
REG	epsg:7407	3	crs-tgt: vunits parameter is not supported
REG	epsg:7407	4	crs-tgt: vunits parameter is not supported
REG	epsg:7408	0	crs-tgt: vunits parameter is not supported
REG	epsg:7408	1	crs-tgt: vunits parameter is not supported
REG	epsg:7408	2	crs-tgt: vunits parameter is not supported
REG	epsg:7408	3	crs-tgt: vunits parameter is not supported
REG	epsg:7408	4	crs-tgt: vunits parameter is not supported
REG	epsg:7409	0	crs-tgt: vunits parameter is not supported
REG	epsg:7409	1	crs-tgt: vunits parameter is not supported
REG	epsg:7409	2	crs-tgt: vunits parameter is not supported
REG	epsg:7409	3	crs-tgt: vunits parameter is not supported
REG	epsg:7409	4	crs-tgt: vunits parameter is not supported
REG	epsg:7410	0	crs-tgt: vunits parameter is not supported
REG	epsg:7410	1	crs-tgt: vunits parameter is not supported
REG	epsg:7410	2	crs-tgt: vunits parameter is not supported
REG	epsg:7410	3	crs-tgt: vunits parameter is not supported
REG	epsg:7410	4	crs-tgt: vunits parameter is not supported
REG	epsg:7411	0	crs-tgt: vunits parameter is not supported
REG	epsg:7411	1	crs-tgt: vunits parameter is not supported
REG	epsg:7411	2	crs-tgt: vunits parameter is not supported
REG	epsg:7411	3	crs-tgt: vunits parameter is not supported
REG	epsg:7411	4	crs-tgt: vunits parameter is not supported
REG	epsg:7412	0	crs-tgt: vunits parameter is not supported
REG	epsg:7412	1	crs-tgt: vunits parameter is not supported
REG	epsg:7412	2	crs-tgt: vunits parameter is not supported
REG	epsg:7412	3	crs-tgt: vunits parameter is not supported
REG	epsg:7412	4	crs-tgt: vunits parameter is not supported
REG	epsg:7413	0	crs-tgt: vunits parameter is not supported
REG	epsg:7413	1	crs-tgt: vunits parameter is not supported
REG	epsg:7413	2	crs-tgt: vunits parameter is not supported
REG	epsg:7413	3	crs-tgt: vunits parameter is not supported
REG	epsg:7413	4	crs-tgt: vunits parameter is not supported
REG	epsg:7414	0	crs-tgt: vunits parameter is not supported
REG	epsg:7414	1	crs-tgt: vunits parameter is not supported
REG	epsg:7414	2	crs-tgt: vunits parameter is not supported
REG	epsg:7414	3	crs-tgt: vunits parameter is not supported
REG	epsg:7414	4	crs-tgt: vunits parameter is not supported
REG	epsg:7415	0	crs-tgt: vunits parameter is not supported
REG	epsg:7415	1	crs-tgt: vunits parameter is not supported
REG	epsg:7415	2	crs-tgt: vunits parameter is not supported
REG	epsg:7415	3	crs-tgt: vunits parameter is not supported
REG	epsg:7415	4	crs-tgt: vunits parameter is not supported
REG	epsg:7416	0	crs-tgt: vunits parameter is not supported
REG	epsg:7416	1	crs-tgt: vunits parameter is not supported
REG	epsg:7416	2	crs-tgt: vunits parameter is not supported
REG	epsg:7416	3	crs-tgt: vunits parameter is not supported
REG	epsg:7416	4	crs-tgt: vunits parameter is not supported
REG	epsg:7417	0	crs-tgt: vunits parameter is not supported
REG	epsg:7417	1	crs-tgt: vunits parameter is not supported
REG	epsg:7417	2	crs-tgt: vunits parameter is not supported
REG	epsg:7417	3	crs-tgt: vunits parameter is not supported
REG	epsg:7417	4	crs-tgt: vunits parameter is not supported
REG	epsg:7418	0	crs-tgt: vunits parameter is not supported
REG	epsg:7418	1	crs-tgt: vunits parameter is not supported
REG	epsg:7418	2	crs-tgt: vunits parameter is not supported
REG	epsg:7418	3	crs-tgt: vunits parameter is not supported
REG	epsg:7418	4	crs-tgt: vunits parameter is not supported
REG	epsg:7419	0	crs-tgt: vunits parameter is not supported
REG	epsg:7419	1	crs-tgt: vunits parameter is not supported
REG	epsg:7419	2	crs-tgt: vunits parameter is not supported
REG	epsg:7419	3	crs-tgt: vunits parameter is not supported
REG	epsg:7419	4	crs-tgt: vunits parameter is not supported
REG	epsg:7420	0	crs-tgt: vunits parameter is not supported
REG	epsg:7420	1	crs-tgt: vunits parameter is not supported
REG	epsg:7420	2	crs-tgt: vunits parameter is not supported
REG	epsg:7420	3	crs-tgt: vunits parameter is not supported
REG	epsg:7420	4	crs-tgt: vunits parameter is not supported
REG	epsg:7421	0	crs-tgt: vunits parameter is not supported
REG	epsg:7421	1	crs-tgt: vunits parameter is not supported
REG	epsg:7421	2	crs-tgt: vunits parameter is not supported
REG	epsg:7421	3	crs-tgt: vunits parameter is not supported
REG	epsg:7421	4	crs-tgt: vunits parameter is not supported
REG	epsg:7422	0	crs-tgt: vunits parameter is not supported
REG	epsg:7422	1	crs-tgt: vunits parameter is not supported
REG	epsg:7422	2	crs-tgt: vunits parameter is not supported
REG	epsg:7422	3	crs-tgt: vunits parameter is not supported
REG	epsg:7422	4	crs-tgt: vunits parameter is not supported
REG	epsg:7423	0	crs-tgt: vunits parameter is not supported
REG	epsg:7423	1	crs-tgt: vunits parameter is not supported
REG	epsg:7423	2	crs-tgt: vunits parameter is not supported
REG	epsg:7423	3	crs-tgt: vunits parameter is not supported
REG	epsg:7423	4	crs-tgt: vunits parameter is not supported
REG	epsg:7954	0	crs-tgt: vunits parameter is not supported
REG	epsg:7954	1	crs-tgt: vunits parameter is not supported
REG	epsg:7954	2	crs-tgt: vunits parameter is not supported
REG	epsg:7954	3	crs-tgt: vunits parameter is not supported
REG	epsg:7954	4	crs-tgt: vunits parameter is not supported
REG	epsg:7955	0	crs-tgt: vunits parameter is not supported
REG	epsg:7955	1	crs-tgt: vunits parameter is not supported
REG	epsg:7955	2	crs-tgt: vunits parameter is not supported
REG	epsg:7955	3	crs-tgt: vunits parameter is not supported
REG	epsg:7955	4	crs-tgt: vunits parameter is not supported
REG	epsg:7956	0	crs-tgt: vunits parameter is not supported
REG	epsg:7956	1	crs-tgt: vunits parameter is not supported
REG	epsg:7956	2	crs-tgt: vunits parameter is not supported
REG	epsg:7956	3	crs-tgt: vunits parameter is not supported
REG	epsg:7956	4	crs-tgt: vunits parameter is not supported
REG	epsg:8349	0	crs-tgt: vunits parameter is not supported
REG	epsg:8349	1	crs-tgt: vunits parameter is not supported
REG	epsg:8349	2	crs-tgt: vunits parameter is not supported
REG	epsg:8349	3	crs-tgt: vunits parameter is not supported
REG	epsg:8349	4	crs-tgt: vunits parameter is not supported
REG	epsg:8350	0	crs-tgt: vunits parameter is not supported
REG	epsg:8350	1	crs-tgt: vunits parameter is not supported
REG	epsg:8350	2	crs-tgt: vunits parameter is not supported
REG	epsg:8350	3	crs-tgt: vunits parameter is not supported
REG	epsg:8350	4	crs-tgt: vunits parameter is not supported
REG	esri:102163	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:102163	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:102163	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:102163	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:102163	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:102766	0	inv: Infinite longitude
REG	esri:2056	0	crs-tgt: Obl 1
REG	esri:2056	1	crs-tgt: Obl 1
REG	esri:2056	2	crs-tgt: Obl 1
REG	esri:2056	3	crs-tgt: Obl 1
REG	esri:2056	4	crs-tgt: Obl 1
REG	esri:2083	3	inv: Latitude is out of range: -1.5740918336988863
REG	esri:2083	4	inv: Latitude is out of range: -1.5738255937417747
REG	esri:21780	0	crs-tgt: Obl 1
REG	esri:21780	1	crs-tgt: Obl 1
REG	esri:21780	2	crs-tgt: Obl 1
REG	esri:21780	3	crs-tgt: Obl 1
REG	esri:21780	4	crs-tgt: Obl 1
REG	esri:21781	0	crs-tgt: Obl 1
REG	esri:21781	1	crs-tgt: Obl 1
REG	esri:21781	2	crs-tgt: Obl 1
REG	esri:21781	3	crs-tgt: Obl 1
REG	esri:21781	4	crs-tgt: Obl 1
REG	esri:23700	0	crs-tgt: Obl 1
REG	esri:23700	1	crs-tgt: Obl 1
REG	esri:23700	2	crs-tgt: Obl 1
REG	esri:23700	3	crs-tgt: Obl 1
REG	esri:23700	4	crs-tgt: Obl 1
REG	esri:53001	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53001	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53001	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53001	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53001	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53002	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53002	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53002	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53002	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53002	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53011	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53011	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53011	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53011	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53011	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53013	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53013	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53013	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53013	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53013	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53014	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53014	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53014	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53014	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53014	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53015	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53015	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53015	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53015	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53015	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53017	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53017	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53017	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53017	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53017	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53018	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53018	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53018	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53018	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53018	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53019	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53019	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53019	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53019	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53019	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53022	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53022	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53022	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53022	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53022	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53023	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53023	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53023	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53023	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53023	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53024	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53024	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53024	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53024	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53024	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53025	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53025	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53025	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53025	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53025	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53031	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53031	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53031	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53031	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:53031	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54001	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54001	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54001	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54001	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54001	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54002	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54002	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54002	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54002	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54002	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54011	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54011	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54011	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54011	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54011	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54013	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54013	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54013	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54013	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54013	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54014	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54014	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54014	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54014	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54014	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54015	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54015	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54015	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54015	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54015	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54017	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54017	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54017	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54017	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54017	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54018	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54018	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54018	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54018	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54018	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54019	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54019	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54019	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54019	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54019	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54022	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54022	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54022	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54022	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54022	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54023	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54023	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54023	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54023	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54023	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54024	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54024	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54024	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54024	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54024	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54025	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54025	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54025	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54025	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54025	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54031	0	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54031	1	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54031	2	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54031	3	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:54031	4	crs-tgt: Keyword 'proj' is a required parameter
REG	esri:65061	0	inv: Infinite longitude
REG	esri:65161	0	inv: Infinite longitude
REG	nad27:5001	0	crs-tgt: For input string: "-36d52'11.6315"
REG	nad27:5001	1	crs-tgt: For input string: "-36d52'11.6315"
REG	nad27:5001	2	crs-tgt: For input string: "-36d52'11.6315"
REG	nad27:5001	3	crs-tgt: For input string: "-36d52'11.6315"
REG	nad27:5001	4	crs-tgt: For input string: "-36d52'11.6315"
REG	nad27:5400	0	inv: Infinite longitude
REG	nad83:5001	0	crs-tgt: For input string: "-36d52'11.6315"
REG	nad83:5001	1	crs-tgt: For input string: "-36d52'11.6315"
REG	nad83:5001	2	crs-tgt: For input string: "-36d52'11.6315"
REG	nad83:5001	3	crs-tgt: For input string: "-36d52'11.6315"
REG	nad83:5001	4	crs-tgt: For input string: "-36d52'11.6315"
REG	world:ceylon	0	crs-tgt: Unknown ellipsoid: everest
REG	world:ceylon	1	crs-tgt: Unknown ellipsoid: everest
REG	world:ceylon	2	crs-tgt: Unknown ellipsoid: everest
REG	world:ceylon	3	crs-tgt: Unknown ellipsoid: everest
REG	world:ceylon	4	crs-tgt: Unknown ellipsoid: everest
REG	world:india-I	0	crs-tgt: Unknown ellipsoid: everest
REG	world:india-I	1	crs-tgt: Unknown ellipsoid: everest
REG	world:india-I	2	crs-tgt: Unknown ellipsoid: everest
REG	world:india-I	3	crs-tgt: Unknown ellipsoid: everest
REG	world:india-I	4	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIA	0	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIA	1	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIA	2	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIA	3	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIA	4	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIB	0	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIB	1	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIB	2	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIB	3	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIB	4	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIA	0	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIA	1	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIA	2	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIA	3	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIA	4	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIB	0	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIB	1	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIB	2	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIB	3	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IIIB	4	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IVA	0	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IVA	1	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IVA	2	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IVA	3	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IVA	4	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IVB	0	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IVB	1	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IVB	2	crs-tgt: Unknown ellipsoid: everest
REG	world:india-IVB	3	crs-tgt: Unknown ellipsoid: everest
